MTFCC,OID,RTTYP,SUFQUAL,SUFQUALABRV,SUFTYP,SUFTYPEABRV,BASENAME,NAME
R1011,110697018654,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018655,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018656,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018657,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018658,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018659,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018660,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018661,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018662,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018663,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018664,M,,,505,RR,Penn Central,Penn Central RR
R1011,110697018665,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012294,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012295,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012296,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012298,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012299,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012300,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012306,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012307,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012308,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012309,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012313,M,,,505,RR,Penn Central,Penn Central RR
R1011,110695012314,M,,,505,RR,Penn Central,Penn Central RR
R1011,110763325798,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560110,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560111,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560112,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560129,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560130,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560131,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560132,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560133,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560134,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560143,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560147,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560148,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560149,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560150,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560151,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560152,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560153,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560154,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560155,M,,,505,RR,Penn Central,Penn Central RR
R1011,110471125837,M,,,505,RR,Penn Central,Penn Central RR
R1011,110471125839,M,,,505,RR,Penn Central,Penn Central RR
R1011,110471125841,M,,,505,RR,Penn Central,Penn Central RR
R1011,110471125843,M,,,505,RR,Penn Central,Penn Central RR
R1011,110471125844,M,,,505,RR,Penn Central,Penn Central RR
R1011,110471125848,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000710,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000713,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000716,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000719,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000722,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000724,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000728,M,,,505,RR,Penn Central,Penn Central RR
R1011,110991000730,M,,,505,RR,Penn Central,Penn Central RR
R1011,1101042275554,M,,,505,RR,Penn Central,Penn Central RR
R1011,1101042275555,M,,,505,RR,Penn Central,Penn Central RR
R1011,1101042275556,M,,,505,RR,Penn Central,Penn Central RR
R1011,1101042275557,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279769,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279770,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279773,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279781,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279782,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279783,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279784,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279795,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279796,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279797,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279804,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279811,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279818,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279819,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279824,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279826,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279828,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279835,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279839,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279841,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279843,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279844,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279846,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279848,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279850,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279855,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279862,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279864,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279865,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279868,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789279869,M,,,505,RR,Penn Central,Penn Central RR
R1011,110783343996,M,,,505,RR,Penn Central,Penn Central RR
R1011,110783343997,M,,,505,RR,Penn Central,Penn Central RR
R1011,110783343998,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789133928,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789133929,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789133930,M,,,505,RR,Penn Central,Penn Central RR
R1011,110789133931,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560156,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560157,M,,,505,RR,Penn Central,Penn Central RR
R1011,110742560158,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266501,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266512,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266516,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266518,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266519,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266520,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266528,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266531,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266532,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266533,M,,,505,RR,Penn Central,Penn Central RR
R1011,110794266534,M,,,505,RR,Penn Central,Penn Central RR
R1011,1107080769408,,,,505,RR,Penn Central,Penn Central RR
R1011,11010871672952,M,,,505,RR,Penn Central,Penn Central RR
R1011,11010871672953,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012813279823,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012813079305,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012813079310,M,,,505,RR,Penn Central,Penn Central RR
R1011,11015922369497,M,,,505,RR,Penn Central,Penn Central RR
R1011,11015922648244,M,,,505,RR,Penn Central,Penn Central RR
R1011,11015922648253,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012815112035,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012815112036,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012815112060,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012815112098,M,,,505,RR,Penn Central,Penn Central RR
R1011,11013873275215,M,,,505,RR,Penn Central,Penn Central RR
R1011,11013873275227,M,,,505,RR,Penn Central,Penn Central RR
R1011,11012815112777,M,,,505,RR,Penn Central,Penn Central RR
R1011,11017929430542,M,,,505,RR,Penn Central,Penn Central RR
